0.25047,0.37571,0.18785,0,0,0.25047,0.31309,8.4533,0,0,0,0,2.794,2.057,0,0.12524,0.12524,0.75141
0.34247,0.27397,0,0.068493,0,0.27397,0,10.605,0,0,0,0,4.0356,3.0137,0.27397,0.27397,0,0.20548
0.2963,0.14815,0.074074,0.14815,0,0,0.22222,8.3704,0,0,0,0,3.7037,2.6667,0.074074,0.074074,0.14815,0.22222
0.24938,0.41563,0,0,0,0.083126,0.083126,7.4564,0,0,0,0,3.2419,1.9119,0.083126,0.083126,0,0.3325
0.43668,0.26201,0.087336,0.087336,0,0.34935,0.26201,4.9782,0,0,0,0,2.8821,1.7459,0.087336,0.087336,0.087336,0.61135
0.52781,0.40601,0,0.040601,0.081202,0.1218,0.1624,8.6419,0.081202,0,0,0,3.7324,1.5428,0.081202,0,0.081202,0.40601
0,0,0.28536,0.1223,0,1.9547,1.3836,1.7937,2.1194,2.1949,0.65226,0.89034,1.1007,1.1745,0,0,4.3571,0.32613
0.097166,0,0.46964,0.37247,0.032389,2.1372,2.2338,1.9895,3.9828,4.0133,0.61538,0.93927,2.2496,1.4737,0.048583,0.032389,4.6277,0.21053
0,0,0.047371,0,0,1.6106,1.5159,1.5159,2.4131,2.649,0.14211,0.14211,1.279,0.80531,0,0,3.6476,0.28423
0,0,0.10834,0,0.32503,2.0585,1.623,0.92091,2.7627,3.9496,0.3792,0.32503,1.6793,1.0834,0.054171,0.054171,5.688,0.27086
0,0.092081,0.092081,0.27624,0,1.8416,2.2901,2.0175,3.0129,2.5755,0.36832,0.46041,1.105,0.64457,0.092081,0,4.6934,0.27624
0,0.29412,0.19608,0,0,0.19608,0.39216,7.4294,0,0,0,0,2.0588,1.4706,0,0.29412,0,1.0784
0.59963,0.32288,0,0,0.092251,0.13792,0.1845,7.4202,0.1845,0,0,0,2.1218,2.214,0.092251,0.13838,0.092251,0.82565
0,0,0.21119,0.21119,0.17599,2.9567,2.4991,2.0063,4.2584,4.2943,0.87962,0.35199,2.2879,2.1464,0.1408,0,4.856,0.28159
0.48193,0.080321,0,0.16064,0,0.080321,0.16064,7.8514,0.080321,0,0,0,1.9277,1.3655,0.16064,0.080321,0,0.48193
0,0,0.28037,0.18692,0,1.8692,1.7757,2.7028,4.3897,4.8467,0.093458,0.37383,1.7757,1.5888,0.093458,0,5.1402,0.18692
0.73529,0.64338,0,0,0,0.27574,0,7.9835,0,0,0,0,2.3897,3.0331,0.091912,0.18382,0.091912,1.011
0.7341,0.16313,0,0,0,0.2447,0.32626,8.2325,0,0,0,0,3.5073,1.9576,0.65253,0.32626,0,0.40783
0.2449,0.32653,0,0.081633,0,0.2449,0.32653,6.6122,0,0,0,0,2.04,2.0408,0.4898,0.2449,0,0.65306
9.4869,7.9448,0.11,0.04,101.8,0.1,0,0.39,0.04,0,0.01,0,0.16,0.11,21.114,15.927,0.12,27.001
10.05,6.958,0.1,0,101.28,0.06,0.01,0.31,0.0599,0.02,0.02,0.02,0.24,0.1297,22.443,16.185,0.04,26.895
9.0071,6.8796,0.07,0.01,97.668,0.09,0.02,0.2499,0.05,0.02,0.06,0.02,0.18,0.09,20.523,14.967,0.06,25.824
10.556,7.1294,0.09,0.06,100.46,0.01,0.06,0.28,0.07,0,0.02,0,0.1996,0.1796,21.892,15.942,0.06,24.592
13.704,10.159,0.12,0.03,118.99,0.07,0.08,0.27,0.08,0.02,0.01,0,0.3398,0.32,36.843,28.195,0.04,34.164
12.669,8.9284,0.19,0.07,110.55,0.18,0.02,0.25,0.06,0,0.05,0,0.35,0.2798,34.23,25.391,0.04,30.879
9.5659,7.4476,0.11,0.04,97.013,0.07,0.02,0.27,0.02,0,0.01,0,0.22,0.12,20.284,15.486,0.09,26.442
12.594,8.9728,0.08,0.02,113.44,0.06,0.09,0.22,0.05,0.09,0.04,0,0.3297,0.19,33.227,25.685,0.08,32.459
